top	id	flows	shortSchedule	au	ch	piggyback	Sch	oaPer	oaMax	time	maxBuf	prod	hyper	hyp-trans	rep-trans	nonempty-slots
93	4042	39	1	2.963	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4042	39	0	2.963	8	0	1	0.000	0	67131220	5	40199	8192	24271	736	4028
93	4042	39	1	2.963	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4042	39	0	2.963	16	0	1	0.000	0	65266108	10	69464	8192	24271	736	3956
93	4042	39	1	2.963	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4043	39	0	9.329	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	1	9.329	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	0	9.329	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	1	9.329	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	0	9.329	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	1	9.329	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	0	9.329	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	1	9.329	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4043	39	0	9.329	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4043	39	1	9.329	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	0	0.902	1	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	1	0.902	1	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	0	0.902	2	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	1	0.902	2	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	0	0.902	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	1	0.902	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	0	0.902	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	1	0.902	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	0	0.902	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4044	39	1	0.902	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4045	35	0	10.575	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	1	10.575	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	0	10.575	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	1	10.575	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	0	10.575	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	1	10.575	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	0	10.575	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	1	10.575	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4045	35	0	10.575	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4045	35	1	10.575	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4046	35	0	2.649	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4046	35	1	2.649	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4046	35	0	2.649	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4046	35	1	2.649	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4046	35	0	2.649	4	0	1	0.000	0	35528722	3	14238	4096	10852	648	2908
93	4046	35	1	2.649	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4046	35	0	2.649	8	0	1	0.000	0	25704934	6	20013	4096	10852	648	2304
93	4046	35	1	2.649	8	0	1	0.000	0	4210142	4	20223	4096	10852	648	2295
93	4046	35	0	2.649	16	0	1	0.000	0	25160504	9	26454	4096	10852	648	2276
93	4046	35	1	2.649	16	0	1	0.000	0	4191485	10	26457	4096	10852	648	2267
93	4047	35	0	6.873	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	1	6.873	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	0	6.873	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	1	6.873	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	0	6.873	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	1	6.873	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4047	35	0	6.873	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4047	35	1	6.873	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4047	35	0	6.873	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4047	35	1	6.873	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4048	35	0	4.417	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	1	4.417	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	0	4.417	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	1	4.417	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	0	4.417	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	1	4.417	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4048	35	0	4.417	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4048	35	1	4.417	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4048	35	0	4.417	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4048	35	1	4.417	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4049	35	0	10.794	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	1	10.794	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	0	10.794	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	1	10.794	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	0	10.794	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	1	10.794	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	0	10.794	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	1	10.794	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4049	35	0	10.794	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4049	35	1	10.794	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4050	35	0	11.430	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	1	11.430	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	0	11.430	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	1	11.430	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	0	11.430	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	1	11.430	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	0	11.430	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	1	11.430	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4050	35	0	11.430	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4050	35	1	11.430	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4051	35	0	6.024	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	1	6.024	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	0	6.024	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	1	6.024	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	0	6.024	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	1	6.024	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4051	35	0	6.024	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4051	35	1	6.024	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4051	35	0	6.024	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4051	35	1	6.024	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4052	35	0	7.563	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	1	7.563	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	0	7.563	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	1	7.563	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	0	7.563	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	1	7.563	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4052	35	0	7.563	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4052	35	1	7.563	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4052	35	0	7.563	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4052	35	1	7.563	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	0	2.369	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4053	35	1	2.369	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4053	35	0	2.369	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4053	35	1	2.369	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4053	35	0	2.369	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	1	2.369	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	0	2.369	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	1	2.369	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	0	2.369	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4053	35	1	2.369	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4054	35	0	11.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	1	11.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	0	11.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	1	11.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	0	11.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	1	11.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	0	11.188	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	1	11.188	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4054	35	0	11.188	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4054	35	1	11.188	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4055	29	0	7.264	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	1	7.264	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	0	7.264	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	1	7.264	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	0	7.264	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	1	7.264	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4055	29	0	7.264	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4055	29	1	7.264	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4055	29	0	7.264	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4055	29	1	7.264	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4056	29	0	7.801	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	1	7.801	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	0	7.801	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	1	7.801	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	0	7.801	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	1	7.801	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4056	29	0	7.801	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4056	29	1	7.801	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4056	29	0	7.801	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4056	29	1	7.801	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4057	29	0	5.067	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	1	5.067	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	0	5.067	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	1	5.067	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	0	5.067	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	1	5.067	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4057	29	0	5.067	8	0	1	0.000	0	39652206	4	30650	4096	20754	593	3255
93	4057	29	1	5.067	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4057	29	0	5.067	16	0	1	0.000	0	36675959	8	40884	4096	20754	593	3110
93	4057	29	1	5.067	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4058	29	0	4.850	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	1	4.850	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	0	4.850	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	1	4.850	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	0	4.850	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	1	4.850	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4058	29	0	4.850	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4058	29	1	4.850	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4058	29	0	4.850	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4058	29	1	4.850	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4059	29	0	9.330	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	1	9.330	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	0	9.330	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	1	9.330	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	0	9.330	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	1	9.330	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	0	9.330	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	1	9.330	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4059	29	0	9.330	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4059	29	1	9.330	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4060	29	0	0.524	1	0	1	0.000	0	34545545	2	7051	8192	4295	593	4295
93	4060	29	1	0.524	1	0	0	0.000	0	0	0	0	0	0	0	0
93	4060	29	0	0.524	2	0	1	0.000	0	19949204	2	4409	8192	4295	593	2182
93	4060	29	1	0.524	2	0	0	0.000	0	0	0	0	0	0	0	0
93	4060	29	0	0.524	4	0	1	0.000	0	14059297	2	4236	8192	4295	593	1183
93	4060	29	1	0.524	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4060	29	0	0.524	8	0	1	0.000	0	11665825	3	4962	8192	4295	593	863
93	4060	29	1	0.524	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4060	29	0	0.524	16	0	1	0.000	0	11351598	8	6968	8192	4295	593	820
93	4060	29	1	0.524	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4061	29	0	8.677	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	1	8.677	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	0	8.677	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	1	8.677	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	0	8.677	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	1	8.677	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	0	8.677	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	1	8.677	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4061	29	0	8.677	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4061	29	1	8.677	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	0	0.866	1	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	1	0.866	1	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	0	0.866	2	0	1	0.000	0	34259566	2	7933	8192	7092	593	3621
93	4062	29	1	0.866	2	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	0	0.866	4	0	1	0.000	0	24668705	2	7521	8192	7092	593	2079
93	4062	29	1	0.866	4	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	0	0.866	8	0	1	0.000	0	16807828	4	8629	8192	7092	593	1371
93	4062	29	1	0.866	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4062	29	0	0.866	16	0	1	0.000	0	16295336	8	12710	8192	7092	593	1349
93	4062	29	1	0.866	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4063	29	0	4.094	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	1	4.094	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	0	4.094	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	1	4.094	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	0	4.094	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	1	4.094	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4063	29	0	4.094	8	0	1	0.000	0	30758096	4	22873	4096	16770	593	3212
93	4063	29	1	4.094	8	0	0	0.000	0	0	0	0	0	0	0	0
93	4063	29	0	4.094	16	0	1	0.000	0	29117455	7	28854	4096	16770	593	3206
93	4063	29	1	4.094	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4064	29	0	10.886	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	1	10.886	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	0	10.886	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	1	10.886	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	0	10.886	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	1	10.886	4	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	0	10.886	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	1	10.886	8	0	-1	0.000	0	0	0	0	0	0	0	0
93	4064	29	0	10.886	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4064	29	1	10.886	16	0	0	0.000	0	0	0	0	0	0	0	0
93	4065	3	0	1.734	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4065	3	1	1.734	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4065	3	0	1.734	2	0	1	0.000	0	1196421	2	135	64	111	60	58
93	4065	3	1	1.734	2	0	1	0.000	0	1168354	2	135	64	111	60	58
93	4065	3	0	1.734	4	0	1	0.000	0	1180683	2	97	64	111	60	46
93	4065	3	1	1.734	4	0	1	0.000	0	1132253	2	97	64	111	60	46
93	4065	3	0	1.734	8	0	1	0.000	0	1151688	2	93	64	111	60	46
93	4065	3	1	1.734	8	0	1	0.000	0	1136876	2	93	64	111	60	46
93	4065	3	0	1.734	16	0	1	0.000	0	1146334	2	93	64	111	60	46
93	4065	3	1	1.734	16	0	1	0.000	0	1132806	2	93	64	111	60	46
93	4066	3	0	1.377	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4066	3	1	1.377	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4066	3	0	1.377	2	0	1	0.000	0	1666901	1	759	512	705	60	391
93	4066	3	1	1.377	2	0	1	0.000	0	1229930	1	756	512	705	60	391
93	4066	3	0	1.377	4	0	1	0.000	0	1525944	1	632	512	705	60	304
93	4066	3	1	1.377	4	0	1	0.000	0	1229071	1	632	512	705	60	304
93	4066	3	0	1.377	8	0	1	0.000	0	1589917	1	623	512	705	60	304
93	4066	3	1	1.377	8	0	1	0.000	0	1200980	1	623	512	705	60	304
93	4066	3	0	1.377	16	0	1	0.000	0	1510568	1	623	512	705	60	304
93	4066	3	1	1.377	16	0	1	0.000	0	1200772	1	623	512	705	60	304
93	4067	3	0	2.578	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4067	3	1	2.578	1	0	-1	0.000	0	0	0	0	0	0	0	0
93	4067	3	0	2.578	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4067	3	1	2.578	2	0	-1	0.000	0	0	0	0	0	0	0	0
93	4067	3	0	2.578	4	0	1	0.000	0	1211003	1	156	64	165	60	52
93	4067	3	1	2.578	4	0	1	0.000	0	1164731	1	156	64	165	60	52
93	4067	3	0	2.578	8	0	1	0.000	0	1197054	1	143	64	165	60	49
93	4067	3	1	2.578	8	0	1	0.000	0	1132417	1	143	64	165	60	49
93	4067	3	0	2.578	16	0	1	0.000	0	1200105	1	143	64	165	60	49
93	4067	3	1	2.578	16	0	1	0.000	0	1132465	1	143	64	165	60	49
94	4068	11	0	0.656	1	0	1	0.000	0	21779288	2	10699	8192	5370	231	5370
94	4068	11	1	0.656	1	0	0	0.000	0	0	0	0	0	0	0	0
94	4068	11	0	0.656	2	0	1	0.000	0	11800228	2	6128	8192	5370	231	2850
94	4068	11	1	0.656	2	0	1	0.000	0	2664524	2	6066	8192	5370	231	2842
94	4068	11	0	0.656	4	0	1	0.000	0	8552671	2	5221	8192	5370	231	1672
94	4068	11	1	0.656	4	0	1	0.000	0	2255783	2	5346	8192	5370	231	1666
94	4068	11	0	0.656	8	0	1	0.000	0	7442917	3	5696	8192	5370	231	1356
94	4068	11	1	0.656	8	0	1	0.000	0	2120736	3	5449	8192	5370	231	1291
94	4068	11	0	0.656	16	0	1	0.000	0	7411280	4	5587	8192	5370	231	1344
94	4068	11	1	0.656	16	0	1	0.000	0	2170169	4	5563	8192	5370	231	1280
94	4069	11	0	4.620	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	1	4.620	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	0	4.620	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	1	4.620	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	0	4.620	4	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	1	4.620	4	0	-1	0.000	0	0	0	0	0	0	0	0
94	4069	11	0	4.620	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4069	11	1	4.620	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4069	11	0	4.620	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4069	11	1	4.620	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	0	1.571	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4070	11	1	1.571	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4070	11	0	1.571	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	1	1.571	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	0	1.571	4	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	1	1.571	4	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	0	1.571	8	0	1	0.000	0	2697243	3	1809	1024	1609	231	360
94	4070	11	1	1.571	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4070	11	0	1.571	16	0	1	0.000	0	2602658	3	1846	1024	1609	231	358
94	4070	11	1	1.571	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4071	11	0	6.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	1	6.188	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	0	6.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	1	6.188	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	0	6.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	1	6.188	4	0	-1	0.000	0	0	0	0	0	0	0	0
94	4071	11	0	6.188	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4071	11	1	6.188	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4071	11	0	6.188	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4071	11	1	6.188	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4072	11	0	1.272	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4072	11	1	1.272	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4072	11	0	1.272	2	0	1	0.000	0	21411090	3	14713	8192	10417	231	5414
94	4072	11	1	1.272	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4072	11	0	1.272	4	0	1	0.000	0	13620884	2	10386	8192	10417	231	3255
94	4072	11	1	1.272	4	0	1	0.000	0	2601599	2	10957	8192	10417	231	3256
94	4072	11	0	1.272	8	0	1	0.000	0	11681824	2	10967	8192	10417	231	2547
94	4072	11	1	1.272	8	0	1	0.000	0	2553592	2	11149	8192	10417	231	2534
94	4072	11	0	1.272	16	0	1	0.000	0	11498001	3	11131	8192	10417	231	2496
94	4072	11	1	1.272	16	0	1	0.000	0	2537088	3	11396	8192	10417	231	2512
94	4073	11	0	3.327	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4073	11	1	3.327	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4073	11	0	3.327	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4073	11	1	3.327	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4073	11	0	3.327	4	0	1	0.000	0	5662933	2	4419	1024	3407	231	936
94	4073	11	1	3.327	4	0	0	0.000	0	0	0	0	0	0	0	0
94	4073	11	0	3.327	8	0	1	0.000	0	4525170	3	4019	1024	3407	231	752
94	4073	11	1	3.327	8	0	1	0.000	0	1663368	3	3906	1024	3407	231	748
94	4073	11	0	3.327	16	0	1	0.000	0	4343318	3	3851	1024	3407	231	744
94	4073	11	1	3.327	16	0	1	0.000	0	1582591	3	3889	1024	3407	231	744
94	4074	11	0	2.396	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4074	11	1	2.396	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4074	11	0	2.396	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4074	11	1	2.396	2	0	-1	0.000	0	0	0	0	0	0	0	0
94	4074	11	0	2.396	4	0	1	0.000	0	3861071	2	2501	1024	2454	231	760
94	4074	11	1	2.396	4	0	0	0.000	0	0	0	0	0	0	0	0
94	4074	11	0	2.396	8	0	1	0.000	0	3298230	3	2461	1024	2454	231	572
94	4074	11	1	2.396	8	0	0	0.000	0	0	0	0	0	0	0	0
94	4074	11	0	2.396	16	0	1	0.000	0	3214313	4	2504	1024	2454	231	570
94	4074	11	1	2.396	16	0	0	0.000	0	0	0	0	0	0	0	0
94	4075	11	0	1.782	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4075	11	1	1.782	1	0	-1	0.000	0	0	0	0	0	0	0	0
94	4075	11	0	1.782	2	0	1	0.000	0	37029041	3	26271	8192	14598	231	7393
94	4075	11	1	1.782	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4075	11	0	1.782	4	0	1	0.000	0	19984190	2	15138	8192	14598	231	4215
94	4075	11	1	1.782	4	0	1	0.000	0	3020860	2	15229	8192	14598	231	4276
94	4075	11	0	1.782	8	0	1	0.000	0	16497433	3	16729	8192	14598	231	3060
94	4075	11	1	1.782	8	0	1	0.000	0	2859837	2	16119	8192	14598	231	3014
94	4075	11	0	1.782	16	0	1	0.000	0	17437583	3	17058	8192	14598	231	2980
94	4075	11	1	1.782	16	0	1	0.000	0	2850352	3	17011	8192	14598	231	2981
94	4076	10	0	0.685	1	0	0	0.000	0	0	0	0	0	0	0	0
94	4076	10	1	0.685	1	0	0	0.000	0	0	0	0	0	0	0	0
94	4076	10	0	0.685	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4076	10	1	0.685	2	0	0	0.000	0	0	0	0	0	0	0	0
94	4076	10	0	0.685	4	0	1	0.000	0	2626871	2	1398	2048	1403	222	443
94	4076	10	1	0.685	4	0	0	0.000	0	0	0	0	0	0	0	0
94	4076	10	0	0.685	8	0	1	0.000	0	2477556	3	1508	2048	1403	222	331
94	4076	10	1	0.685	8	0	1	0.000	0	1431920	3	1453	2048	1403	222	335
